id,ad,education,ofjobs,yearsexp,honors,volunteer,military,empholes,occupspecific,occupbroad,workinschool,email,computerskills,specialskills,firstname,sex,race,h(resume quality),l(resume quality),call,city,kind,adid,fracblack,fracwhite,lmedhhinc,fracdropout,fraccolp,linc,col,expminreq,schoolreq,eoe,parent_sales,parent_emp,branch_sales,branch_emp,fed,fracblack_empzip,fracwhite_empzip,lmedhhinc_empzip,fracdropout_empzip,fraccolp_empzip,linc_empzip,manager,supervisor,secretary,offsupport,salesrep,retailsales,req,expreq,comreq,educreq,compreq,orgreq,manuf,transcom,bankreal,trade,busservice,othservice,missind,ownership
b,5,4,5,10,0,0,0,1,326,6,1,0,1,0,Anne,f,w,0,1,0,c,a,1117,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,2,3,2,0,1,0,1,387,6,1,0,1,0,Keisha,f,b,0,1,0,c,a,1117,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,4,5,8,0,1,0,1,34,1,1,1,1,0,Kristen,f,w,1,0,0,c,a,1117,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,1,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,3,3,4,0,1,0,0,379,6,1,1,1,0,Lakisha,f,b,1,0,0,c,a,1117,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,,,1,,,,,0,,,,,,,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,3,3,5,0,1,1,0,316,6,1,1,1,0,Aisha,f,b,1,0,0,c,a,1118,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0,5,,0,25.7,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,4,5,0,0,0,0,185,1,1,0,1,0,Allison,f,w,0,1,0,c,a,1118,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,0,5,,0,25.7,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,2,2,5,0,0,0,1,265,4,0,0,0,0,Carrie,f,w,0,1,0,c,s,1119,0.052359965,0.78635854,10.435556,0.13011211,0.28431484,9.743378,0,2,,0,149.5,332,,,0,0.009895923,0.9563556,11.210184,0.0558949,0.41917762,10.712416,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,1,9,1,0,0,1,266,4,0,0,1,1,Darnell,m,b,0,1,0,c,s,1119,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,2,,0,149.5,332,,,0,0.009895923,0.9563556,11.210184,0.0558949,0.41917762,10.712416,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,3,4,5,0,1,0,1,313,5,0,1,1,1,Jill,f,w,1,0,0,c,a,1118,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,0,5,,0,25.7,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,4,5,0,0,0,1,313,5,1,0,1,0,Keisha,f,b,0,1,0,c,a,1118,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,5,,0,25.7,137,,,0,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,4,10,0,0,0,0,337,6,1,1,1,0,Allison,f,w,1,0,0,c,a,1120,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,3,6,0,0,0,1,263,4,0,0,0,0,Brett,m,w,0,1,0,c,s,1121,0.016486628,0.74498945,10.242421,0.23819552,0.13857372,9.446835,1,3,,0,,100,,100,0,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,4,11,0,0,0,1,329,6,0,0,1,0,Emily,f,w,0,1,0,c,a,1120,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,4,6,0,0,0,1,313,5,1,0,1,0,Latonya,f,b,0,1,0,c,a,1120,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,5,3,0,0,1,1,34,1,0,1,1,0,Latoya,f,b,1,0,0,c,a,1120,0.6911068,0.15632284,10.099629,0.22815758,0.050933633,8.959954,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,3,5,0,0,0,0,268,4,0,0,0,0,Tyrone,m,b,0,1,0,c,s,1121,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,1,3,,0,,100,,100,0,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,Private
b,5,4,2,5,0,1,0,0,448,4,1,1,0,0,Geoffrey,m,w,1,0,0,c,s,1123,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1,,,0,,,,,0,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,2,22,1,0,0,1,313,5,0,0,1,0,Jill,f,w,0,1,0,c,a,1122,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,4,,1,1475.5,10000,,,0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Public
b,5,3,4,21,0,1,0,1,313,5,0,1,1,1,Kenya,f,b,1,0,1,c,a,1122,,,,,,,0,4,,1,1475.5,10000,,,0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Public
b,5,4,3,6,0,0,0,1,17,1,0,0,1,0,Latonya,f,b,0,1,0,c,a,1122,0.002795684,0.9521402,10.453601,0.23644528,0.124980085,9.621058,1,4,,1,1475.5,10000,,,0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Public
b,5,3,3,16,0,0,0,0,313,5,1,1,1,0,Laurie,f,w,1,0,0,c,a,1122,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,0,4,,1,1475.5,10000,,,0,0.21724904,0.49577343,9.965053,0.1972654,0.22342981,9.422949,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Public
b,5,2,3,4,0,0,1,0,22,1,0,1,0,1,Rasheed,m,b,1,0,0,c,s,1123,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,0,,,0,,,,,0,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,3,4,0,0,0,1,313,5,0,0,1,1,Anne,f,w,0,1,0,c,a,1124,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,4,4,0,0,0,1,313,5,1,0,1,0,Ebony,f,b,0,1,0,c,a,1124,0.98949564,0.004863125,9.4743185,0.25740963,0.04815378,8.6976795,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,3,3,3,0,1,1,0,316,6,1,1,1,1,Emily,f,w,1,0,0,c,a,1124,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,0,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,4,4,5,0,1,0,0,13,1,1,1,1,1,Tanisha,f,b,1,0,0,c,a,1124,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1,,,1,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,
b,5,3,2,3,0,1,0,1,267,4,0,1,0,1,Allison,f,w,1,0,0,c,s,1126,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,0,some,somcol,0,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,
b,5,4,4,6,0,0,0,1,313,5,1,0,1,0,Anne,f,w,0,1,0,c,a,1125,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1,some,,0,,,,,0,0.01740379,0.9250431,10.688917,0.08081562,0.24275321,9.8213005,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Private
b,5,3,4,6,0,0,0,0,185,1,1,0,1,0,Ebony,f,b,0,1,0,c,a,1125,0.98949564,0.004863125,9.4743185,0.25740963,0.04815378,8.6976795,0,some,,0,,,,,0,0.01740379,0.9250431,10.688917,0.08081562,0.24275321,9.8213005,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Private
b,5,3,4,21,0,1,0,1,313,5,0,1,1,0,Emily,f,w,1,0,0,c,a,1125,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,0,some,,0,,,,,0,0.01740379,0.9250431,10.688917,0.08081562,0.24275321,9.8213005,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Private
b,5,4,1,9,1,1,0,0,266,4,1,1,1,1,Kenya,f,b,1,0,0,c,s,1126,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,1,some,somcol,0,,,,,,,,,,,,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,
b,5,3,3,3,0,1,1,0,316,6,1,1,1,0,Tanisha,f,b,1,0,0,c,a,1125,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,0,some,,0,,,,,0,0.01740379,0.9250431,10.688917,0.08081562,0.24275321,9.8213005,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,Private
b,5,4,4,11,0,0,0,0,316,6,1,1,1,0,Allison,f,w,1,0,0,c,a,1127,0.6911068,0.15632284,10.099629,0.22815758,0.050933633,8.959954,1,5,,0,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,5,4,3,3,0,0,0,0,316,6,0,0,1,1,Jamal,m,b,0,1,0,c,s,1128,0.8321389,0.1387261,9.692643,0.21779244,0.1583671,9.240676,1,,,0,25.6,300,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,2,6,1,0,0,0,266,4,0,0,0,1,Jay,m,w,0,1,1,c,s,1128,0.9714688,0.024071502,9.92974,0.17001754,0.14969294,9.321793,1,,,0,25.6,300,,,0,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,Private
b,5,4,4,11,0,1,0,1,379,6,0,1,1,1,Keisha,f,b,1,0,0,c,a,1127,0.7046454,0.25216407,10.00487,0.15066847,0.30199412,9.668208,1,5,,0,,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,
b,5,4,3,3,0,0,0,0,316,6,0,0,1,1,Brad,m,w,0,1,0,c,s,1129,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,1,some,,0,,,,,0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
b,5,4,2,6,1,0,0,0,266,4,0,0,0,1,Kareem,m,b,0,1,0,c,s,1129,0.9920427,0.004814288,8.841738,0.29509342,0.05318167,8.507345,1,some,,0,,,,,0,0.003873748,0.95952046,10.805537,0.08618516,0.28367755,9.946499,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,
b,5,4,4,4,0,0,0,1,313,5,1,0,1,0,Carrie,f,w,0,1,0,c,a,1130,0.002174999,0.78926677,10.247857,0.29945704,0.071178846,9.366147,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,4,4,11,0,0,0,1,329,6,0,0,1,0,Ebony,f,b,0,1,0,c,a,1130,0.6911068,0.15632284,10.099629,0.22815758,0.050933633,8.959954,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,4,5,7,0,0,1,1,34,1,0,1,1,1,Latonya,f,b,1,0,0,c,a,1130,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,1,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,3,4,2,0,0,0,0,337,6,1,1,1,0,Meredith,f,w,1,0,0,c,a,1130,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0,,,0,,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,Private
b,5,3,3,3,0,1,1,0,316,6,1,1,1,0,Anne,f,w,1,0,0,c,a,1131,0.3453595,0.6115502,10.512899,0.14609893,0.4462009,10.1849,0,,,1,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,5,4,4,4,0,0,0,1,313,5,1,0,1,0,Latoya,f,b,0,1,0,c,a,1131,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,1,,,1,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,5,3,3,3,0,0,0,1,21,1,0,1,1,0,Meredith,f,w,0,1,0,c,a,1131,0.11662389,0.72833925,10.287047,0.13984276,0.36563608,9.933725,0,,,1,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,5,4,3,6,0,0,0,1,263,4,0,0,0,0,Meredith,f,w,0,1,0,c,s,1132,0.97707725,0.014099709,10.032057,0.23124893,0.054754153,8.8793335,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,3,5,0,0,0,0,313,5,1,1,1,0,Tamika,f,b,1,0,0,c,a,1131,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0,,,1,,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,
b,5,4,2,4,0,0,0,0,263,4,0,0,0,1,Tanisha,f,b,0,1,0,c,s,1132,0.045274884,0.89817643,10.795178,0.030812073,0.59001076,11.07866,1,,,0,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,4,11,0,0,0,1,329,6,0,0,1,0,Anne,f,w,0,1,0,c,a,1133,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,1,,,1,,,,,0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
b,5,3,3,11,0,1,0,1,229,6,1,1,1,0,Ebony,f,b,1,0,0,c,a,1133,0.98949564,0.004863125,9.4743185,0.25740963,0.04815378,8.6976795,0,,,1,,,,,0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
b,5,3,3,3,0,1,1,0,316,6,1,1,1,0,Kristen,f,w,1,0,0,c,a,1133,0.15995018,0.34776676,9.841772,0.30479863,0.036977284,8.81031,0,,,1,,,,,0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
b,5,3,4,6,0,0,0,0,185,1,1,0,1,0,Tanisha,f,b,0,1,0,c,a,1133,0.9885199,0.008148465,10.112573,0.19383714,0.14505339,9.372459,0,,,1,,,,,0,0.004030252,0.92648524,11.12976,0.049830828,0.39476565,10.518701,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Public
b,5,3,4,8,0,0,0,0,185,1,1,0,1,0,Allison,f,w,0,1,1,c,a,1134,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,0,3,somcol,1,57.5,0,57.5,0,1,0.40584692,0.5064124,10.126631,0.098606646,0.057877813,9.142811,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,3,6,0,0,0,1,13,1,0,0,1,0,Brett,m,w,0,1,0,c,s,1135,0.45430297,0.27144918,9.895607,0.24814151,0.15117194,9.291091,1,some,,0,,,,,0,0.13131177,0.7679688,10.329017,0.13292544,0.26988503,9.7635355,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,3,5,0,1,0,0,379,6,1,1,1,0,Ebony,f,b,1,0,0,c,a,1134,0.27073306,0.549156,10.061986,0.14872359,0.24232754,9.438432,0,3,somcol,1,57.5,0,57.5,0,1,0.40584692,0.5064124,10.126631,0.098606646,0.057877813,9.142811,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,4,7,0,0,1,1,257,1,0,1,0,0,Jay,m,w,1,0,0,c,s,1135,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,0,some,,0,,,,,0,0.13131177,0.7679688,10.329017,0.13292544,0.26988503,9.7635355,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,3,10,0,0,0,0,337,6,1,1,1,1,Jill,f,w,1,0,0,c,a,1134,0.08073567,0.88837385,10.408828,0.23368677,0.087285355,9.532859,1,3,somcol,1,57.5,0,57.5,0,1,0.40584692,0.5064124,10.126631,0.098606646,0.057877813,9.142811,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,3,3,0,0,0,1,13,1,0,1,1,1,Kareem,m,b,1,0,0,c,s,1135,0.94876665,0.033041097,10.295766,0.18481998,0.100121,9.191259,0,some,,0,,,,,0,0.13131177,0.7679688,10.329017,0.13292544,0.26988503,9.7635355,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,4,11,0,0,0,1,229,6,1,0,1,0,Kenya,f,b,0,1,0,c,a,1134,0.95459735,0.042803545,10.276773,0.19744441,0.10937959,9.304468,1,3,somcol,1,57.5,0,57.5,0,1,0.40584692,0.5064124,10.126631,0.098606646,0.057877813,9.142811,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,3,4,7,1,0,0,1,9,1,0,0,0,0,Latonya,f,b,0,1,0,c,s,1135,0.18146951,0.5718328,10.217824,0.25800267,0.07340852,9.1915655,0,some,,0,,,,,0,0.13131177,0.7679688,10.329017,0.13292544,0.26988503,9.7635355,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,4,21,0,1,0,1,313,5,0,1,1,1,Allison,f,w,1,0,1,c,a,1136,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,0,5,,1,18,295,18,295,0,0.024473358,0.73405993,10.340775,0.17536893,0.22899064,9.499047,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,2,13,0,0,0,1,17,1,0,0,1,0,Ebony,f,b,0,1,0,c,a,1136,0.3361651,0.63736963,10.431908,0.108847864,0.40657592,10.412141,1,5,,1,18,295,18,295,0,0.024473358,0.73405993,10.340775,0.17536893,0.22899064,9.499047,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,1,11,0,0,0,0,19,1,1,0,1,0,Emily,f,w,0,1,0,c,a,1136,0.5308703,0.29444152,10.244059,0.21617366,0.09434806,9.266626,1,5,,1,18,295,18,295,0,0.024473358,0.73405993,10.340775,0.17536893,0.22899064,9.499047,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,4,20,0,0,0,1,267,4,1,1,1,1,Geoffrey,m,w,1,0,0,c,s,1137,0.05135418,0.89109313,10.631061,0.07443085,0.5424735,10.560048,1,,,0,,,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,3,10,0,1,1,0,316,6,1,1,1,0,Latonya,f,b,1,0,0,c,a,1136,0.07601943,0.44090852,9.986772,0.27527726,0.084796116,9.041803,0,5,,1,18,295,18,295,0,0.024473358,0.73405993,10.340775,0.17536893,0.22899064,9.499047,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,Nonprofit
b,5,4,5,10,0,0,0,1,389,6,1,1,1,1,Leroy,m,b,1,0,0,c,s,1137,0.19882353,0.5691676,10.068281,0.13971142,0.2880133,9.647498,1,,,0,,,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,3,3,11,0,0,0,1,13,1,0,0,1,1,Todd,m,w,0,1,0,c,s,1137,0.10974837,0.5074464,9.869258,0.29933825,0.09411432,9.028338,0,,,0,,,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
b,5,4,2,9,0,0,1,1,374,6,0,0,1,1,Tremayne,m,b,0,1,0,c,s,1137,0.049821846,0.84764427,10.3771715,0.09828269,0.4448947,10.201999,1,,,0,,,,,0,0.003757196,0.90072733,10.561059,0.15745752,0.14642721,9.687071,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,
353,5,4,4,6,0,0,0,0,285,4,1,0,1,0,Aisha,f,b,0,1,0,b,s,188,0.05473522,0.8104726,9.841985,0.015655577,0.2242187,9.321345,1,some,,1,,,,,0,0.00848564,0.96752614,11.070848,0.037859008,0.38528067,10.183125,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,Public
309,5,4,4,2,0,1,1,0,267,4,1,1,1,0,Aisha,f,b,1,0,1,b,s,150,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,,somcol,1,224,,,,0,0.004778212,0.9753126,10.97779,0.05216214,0.37540814,10.175078,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,Private
353,5,4,3,7,0,0,0,1,274,4,0,0,0,0,Anne,f,w,0,1,0,b,s,188,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,some,,1,,,,,0,0.00848564,0.96752614,11.070848,0.037859008,0.38528067,10.183125,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,Public
130,5,4,6,8,0,1,0,0,21,1,1,1,1,0,Brad,m,w,1,0,0,b,s,20,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,5,somcol,1,,,,,0,0.009229038,0.96574754,10.614352,0.09202776,0.32174078,9.8951025,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,Private
309,5,4,6,8,0,1,0,0,21,1,1,1,1,0,Brad,m,w,1,0,1,b,s,150,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1,,somcol,1,224,,,,0,0.004778212,0.9753126,10.97779,0.05216214,0.37540814,10.175078,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,Private
309,5,4,3,7,0,0,0,1,274,4,0,0,0,0,Brendan,m,w,0,1,0,b,s,150,0.022391992,0.221549,9.614338,0.3561644,0.18756586,9.520982,1,,somcol,1,224,,,,0,0.004778212,0.9753126,10.97779,0.05216214,0.37540814,10.175078,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,Private
370,5,4,4,2,0,1,1,0,267,4,1,1,1,0,Carrie,f,w,1,0,0,b,s,206,0.18953584,0.66560185,10.342871,0.17312811,0.13605343,9.4743185,1,2,colp,1,,2000,300,500,1,0.032352287,0.8328403,10.766694,0.114693485,0.25464025,9.9720335,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,Private
75,5,4,6,18,0,1,0,0,13,1,0,0,1,0,Carrie,f,w,1,0,0,b,s,272,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,3,,0,29.6,500,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
130,5,4,4,2,0,1,1,0,267,4,1,1,1,0,Darnell,m,b,1,0,0,b,s,20,0.3424815,0.42279226,10.099547,0.19431803,0.27380133,9.654257,1,5,somcol,1,,,,,0,0.009229038,0.96574754,10.614352,0.09202776,0.32174078,9.8951025,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,Private
258,5,4,2,10,0,1,0,1,7,1,0,1,1,0,Ebony,f,b,1,0,0,b,s,104,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,some,,0,,,,,0,0.002558635,0.9831252,11.010796,0.06067621,0.30825466,9.993328,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
285,5,4,6,8,0,1,0,0,21,1,1,1,1,0,Ebony,f,b,1,0,0,b,s,128,0.72772217,0.09640764,9.819562,0.23958375,0.08863283,9.081825,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
130,5,4,3,7,0,0,0,1,274,4,0,0,0,0,Hakim,m,b,0,1,0,b,s,20,0.009224333,0.96591455,10.144078,0.17773129,0.1453947,9.593764,1,5,somcol,1,,,,,0,0.009229038,0.96574754,10.614352,0.09202776,0.32174078,9.8951025,0,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,Private
353,5,4,4,2,0,1,1,0,267,4,1,1,1,0,Hakim,m,b,1,0,0,b,s,188,0.30346343,0.47189152,10.230702,0.18962882,0.11975552,9.334149,1,some,,1,,,,,0,0.00848564,0.96752614,11.070848,0.037859008,0.38528067,10.183125,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,Public
258,5,4,5,8,0,0,0,0,267,4,1,0,1,0,Jay,m,w,0,1,0,b,s,104,0.43639466,0.3334244,9.967448,0.18040287,0.1447593,9.17378,1,some,,0,,,,,0,0.002558635,0.9831252,11.010796,0.06067621,0.30825466,9.993328,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
285,5,4,4,2,0,1,1,0,267,4,1,1,1,0,Jill,f,w,1,0,0,b,s,128,0.049823806,0.88361394,10.48369,0.05833986,0.55080265,10.343387,1,,,0,,,,,,,,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
75,5,4,4,8,0,0,0,0,13,1,0,0,1,0,Kareem,m,b,0,1,0,b,s,272,0.090286106,0.7915025,10.597809,0.08046371,0.5225287,10.567103,1,3,,0,29.6,500,,,0,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Private
